agent_id,time,agent_type,origin_1,destination_1,waiting_time_1,destination_2,waiting_time_2
3489,11:22:31,D19A1312,NU0100,ND0013,72,ND0012,72
2680,11:23:30,62222202,NU0253,ND0014,72,ND0022,72
3613,11:23:32,712D1202,NF0077,ND0020,72,ND0003,72
272,11:23:53,D1631201,NU0190,ND0027,0,None,0
3159,11:23:56,512J1022,NF0177,ND0024,72,ND0016,72
3486,11:24:29,A2966022,NU0100,ND0018,72,ND0020,72
2686,11:24:45,G12C1202,NU0253,ND0012,72,ND0004,72
1477,11:25:14,H1964022,NU0190,ND0012,72,ND0022,72
2692,11:25:31,622D1202,NU0253,ND0025,72,ND0009,72
271,11:25:58,922C1201,NU0190,ND0027,0,None,0
2063,11:26:48,81221202,NF0159,ND0016,72,ND0007,72
3370,11:26:56,712C1202,NU0091,ND0025,72,ND0009,72
651,11:26:57,H15I2321,NU0253,ND0019,0,None,0
455,11:27:42,822D1201,NF0159,ND0025,0,None,0
2699,11:28:52,A22F1102,NU0253,ND0003,72,ND0004,72
2047,11:31:40,A12D2202,NF0159,ND0027,72,ND0009,72
1481,11:31:51,91222202,NU0190,ND0022,72,ND0003,72
2706,11:31:58,C2866022,NU0253,ND0027,72,ND0012,72
660,11:32:11,I2864021,ND0019,NU0253,0,None,0
3171,11:32:17,912D1202,NF0177,ND0027,72,ND0003,72
1493,11:32:29,62262022,NU0190,ND0001,72,ND0014,72
3172,11:32:34,B12D2202,NF0177,ND0008,72,ND0022,72
293,11:32:35,I29I2321,ND0027,NU0190,0,None,0
3614,11:33:01,613I1322,NF0077,ND0016,72,ND0022,72
2055,11:33:21,H19B1012,NF0159,ND0008,72,ND0016,72
1478,11:33:30,61266022,NU0190,ND0016,72,ND0002,72
2060,11:33:33,C1421202,NF0159,ND0024,72,ND0009,72
2693,11:33:43,613A1312,NU0253,ND0022,72,ND0024,72
1475,11:33:55,H1956322,NU0190,ND0009,72,ND0014,72
755,11:34:00,A22B1011,NU0253,ND0025,0,None,0
2689,11:34:25,B23J6022,NU0253,ND0010,72,ND0009,72
3488,11:34:32,H1961022,NU0100,ND0025,72,ND0016,72
2059,11:35:03,C2857322,NF0159,ND0010,72,ND0012,72
195,11:35:52,I29A1311,ND0025,NU0190,0,None,0
2056,11:35:57,812J1022,NF0159,ND0001,72,ND0008,72
2702,11:36:14,812D1202,NU0253,ND0027,72,ND0010,72
941,11:36:31,D2862021,NF0177,ND0025,0,None,0
3173,11:36:57,82422202,NF0177,ND0014,72,ND0015,72
2681,11:37:29,624A1312,NU0253,ND0016,72,ND0011,72
2684,11:38:13,B1231202,NU0253,ND0025,72,ND0012,72
2048,11:38:41,512D1202,NF0159,ND0014,72,ND0013,72
1468,11:38:58,C22J1022,NU0190,ND0011,72,ND0017,72
1483,11:39:48,61261022,NU0190,ND0018,72,ND0025,72
1491,11:40:08,721D1202,NU0190,ND0026,72,ND0008,72
1471,11:40:13,G12C1202,NU0190,ND0004,72,ND0014,72
2704,11:41:25,F12D1202,NU0253,ND0005,72,ND0008,72
1490,11:41:46,922J5022,NU0190,ND0008,72,ND0004,72
976,11:41:48,H2621201,NF0177,ND0027,0,None,0
2703,11:41:56,924J1022,NU0253,ND0022,72,ND0027,72
98,11:42:10,91561021,NU0190,ND0019,0,None,0
3487,11:42:18,81133202,NU0100,ND0014,72,ND0010,72
2707,11:42:33,822J3022,NU0253,ND0011,72,ND0016,72
1474,11:42:46,A12J4022,NU0190,ND0015,72,ND0011,72
2041,11:43:17,61268022,NF0159,ND0021,72,ND0001,72
2683,11:43:46,G29B1012,NU0253,ND0017,72,ND0016,72
2694,11:43:54,B12C1202,NU0253,ND0024,72,ND0012,72
2057,11:43:57,72222202,NF0159,ND0026,72,ND0004,72
3485,11:44:24,B2261022,NU0100,ND0027,72,ND0007,72
2711,11:44:29,92261022,NU0253,ND0004,72,ND0014,72
108,11:44:53,I28I2321,ND0019,NU0190,0,None,0
3540,11:45:38,H2968022,NF0179,ND0024,72,ND0025,72
2713,11:45:43,91254322,NU0253,ND0012,72,ND0022,72
1485,11:45:46,82261022,NU0190,ND0004,72,ND0017,72
2050,11:45:48,411A1312,NF0159,ND0024,72,ND0011,72
3369,11:45:49,922D1202,NU0091,ND0007,72,ND0020,72
2700,11:48:00,815J2022,NU0253,ND0024,72,ND0012,72
1464,11:48:06,622D2202,NU0190,ND0027,72,ND0008,72
1482,11:48:42,91222202,NU0190,ND0005,72,ND0002,72
3368,11:48:47,612I2322,NU0091,ND0003,72,ND0012,72
1463,11:49:23,C2465022,NU0190,ND0018,72,ND0022,72
464,11:49:53,I29A1311,ND0025,NF0159,0,None,0
1489,11:50:55,C12I3322,NU0190,ND0002,72,ND0020,72
1484,11:51:27,822J1022,NU0190,ND0016,72,ND0011,72
524,11:51:35,I2AA1311,ND0027,NF0159,0,None,0
2045,11:51:42,C2221202,NF0159,ND0018,72,ND0016,72
2054,11:51:50,92531202,NF0159,ND0007,72,ND0025,72
1470,11:52:48,812B1012,NU0190,ND0008,72,ND0011,72
2710,11:52:49,G2861022,NU0253,ND0001,72,ND0014,72
3161,11:53:08,41741202,NF0177,ND0018,72,ND0022,72
2705,11:53:17,812C1202,NU0253,ND0011,72,ND0025,72
2696,11:53:29,912D2202,NU0253,ND0009,72,ND0002,72
1487,11:53:48,512I4322,NU0190,ND0010,72,ND0016,72
3367,11:54:13,C2421202,NU0091,ND0002,72,ND0021,72
1466,11:55:16,I1867022,NU0190,ND0020,72,ND0018,72
3166,11:57:25,52261022,NF0177,ND0015,72,ND0005,72
2682,11:57:49,924K1202,NU0253,ND0003,72,ND0003,72
2049,11:57:52,G19J2022,NF0159,ND0017,72,ND0012,72
181,11:58:25,91266021,NU0190,ND0025,0,None,0
3612,11:58:45,C2964022,NF0077,ND0002,72,ND0022,72
3170,11:59:02,C12D2202,NF0177,ND0018,72,ND0001,72
400,11:59:05,B22J1021,NF0159,ND0019,0,None,0
1465,11:59:11,F1221202,NU0190,ND0012,72,ND0015,72
2052,11:59:14,A26K1202,NF0159,ND0022,72,ND0003,72
846,11:59:30,912I2321,NU0253,ND0027,0,None,0
449,12:00:12,912F1203,ND0025,ND0024,21,None,0
270,12:00:39,A12F1203,ND0027,ND0014,29,None,0
589,12:01:06,923F2203,ND0011,ND0015,25,None,0
3179,12:01:26,822I6322,NF0177,ND0013,72,ND0004,72
2746,12:01:28,712B1012,NU0253,ND0026,72,ND0014,72
337,12:01:38,912F1203,ND0001,ND0024,15,None,0
970,12:01:42,612F1203,ND0027,ND0018,24,None,0
1527,12:01:44,912G1102,NU0190,ND0016,72,ND0024,72
3181,12:01:46,912B1012,NF0177,ND0011,72,ND0001,72
973,12:01:57,613F2203,ND0027,ND0005,12,None,0
509,12:02:08,D11F1203,ND0027,ND0015,20,None,0
981,12:02:23,I29B1011,ND0027,NF0177,0,None,0
841,12:02:37,712F8203,ND0027,ND0002,28,None,0
341,12:02:49,612F1203,ND0002,ND0025,26,None,0
3617,12:02:50,422J1022,NF0077,ND0014,72,ND0011,72
15,12:02:52,811F1203,ND0005,ND0021,24,None,0
401,12:02:59,A11B1011,NF0159,ND0019,0,None,0
661,12:03:02,I2AB1011,ND0019,NU0253,0,None,0
607,12:03:15,612F1203,ND0015,ND0011,52,None,0
1500,12:03:27,F2AA1312,NU0190,ND0003,72,ND0021,72
172,12:03:36,513F1203,ND0025,ND0020,42,None,0
2749,12:03:40,523J1022,NU0253,ND0007,72,ND0007,72
265,12:03:52,812F1203,ND0027,ND0026,43,None,0
576,12:04:14,624F1203,ND0008,ND0024,45,None,0
1523,12:04:17,812F3102,NU0190,ND0008,72,ND0012,72
13,12:04:29,512F1203,ND0005,ND0009,32,None,0
2726,12:04:31,A2851322,NU0253,ND0016,72,ND0020,72
3177,12:04:39,512B1012,NF0177,ND0011,72,ND0009,72
574,12:04:56,622F1203,ND0007,ND0024,25,None,0
3377,12:05:12,922J3022,NU0091,ND0021,72,ND0003,72
90,12:05:30,A22F1203,ND0019,ND0005,24,None,0
916,12:05:36,622F1203,ND0020,ND0024,32,None,0
183,12:05:48,822J2021,NU0190,ND0025,0,None,0
609,12:05:49,512F8203,ND0015,ND0016,30,None,0
905,12:06:01,722F2203,ND0019,ND0016,23,None,0
491,12:06:26,922F1203,ND0027,ND0009,44,None,0
275,12:06:35,A24A1311,NU0190,ND0027,0,None,0
586,12:06:40,812F8203,ND0011,ND0002,40,None,0
737,12:07:07,812F2203,ND0025,ND0025,20,None,0
2733,12:07:19,812J3022,NU0253,ND0017,72,ND0018,72
3175,12:07:46,92421202,NF0177,ND0016,72,ND0004,72
3615,12:08:01,G1961022,NF0077,ND0004,72,ND0004,72
2724,12:08:02,913I3322,NU0253,ND0011,72,ND0014,72
829,12:08:06,623F1203,ND0027,ND0012,37,None,0
2087,12:08:07,F19A1312,NF0159,ND0009,72,ND0015,72
165,12:08:21,712F1203,ND0025,ND0011,35,None,0
2084,12:08:56,B2954322,NF0159,ND0007,72,ND0003,72
453,12:08:58,822F2203,ND0025,ND0008,43,None,0
968,12:09:02,612F1203,ND0027,ND0013,15,None,0
228,12:09:04,C12F8203,ND0027,ND0020,22,None,0
937,12:09:07,712F1203,ND0025,ND0003,47,None,0
38,12:09:11,822F2203,ND0015,ND0001,34,None,0
83,12:09:19,B28F1023,ND0019,ND0015,55,None,0
246,12:09:19,622F1203,ND0027,ND0014,21,None,0
2720,12:09:38,G1961022,NU0253,ND0015,72,ND0011,72
2727,12:09:38,51271212,NU0253,ND0008,72,ND0018,72
3186,12:09:40,611J2022,NF0177,ND0018,72,ND0004,72
496,12:09:50,523F1203,ND0027,ND0017,21,None,0
2718,12:09:55,A23I1322,NU0253,ND0011,72,ND0001,72
180,12:10:02,912F1203,ND0025,ND0012,23,None,0
2742,12:10:02,F11D1202,NU0253,ND0021,72,ND0013,72
55,12:10:05,512F1203,ND0017,ND0007,56,None,0
567,12:10:05,624F1203,ND0003,ND0003,52,None,0
407,12:10:12,I28I2321,ND0019,NF0159,0,None,0
2745,12:10:33,522D1202,NU0253,ND0018,72,ND0011,72
1517,12:10:46,822J1022,NU0190,ND0004,72,ND0001,72
1515,12:10:59,F28A1312,NU0190,ND0002,72,ND0025,72
704,12:11:06,522F1203,ND0023,ND0009,51,None,0
525,12:11:21,I29A1311,ND0027,NF0159,0,None,0
555,12:11:22,522F1203,ND0001,ND0022,30,None,0
1512,12:11:31,923A1312,NU0190,ND0025,72,ND0001,72
1502,12:11:33,A12J7022,NU0190,ND0007,72,ND0009,72
348,12:11:36,712F8203,ND0008,ND0016,33,None,0
939,12:11:48,712F1203,ND0025,ND0018,29,None,0
145,12:11:58,812F1203,ND0024,ND0027,18,None,0
1506,12:11:59,D11J1022,NU0190,ND0026,72,ND0008,72
3174,12:12:15,91266022,NF0177,ND0014,72,ND0011,72
775,12:12:19,I29B1011,ND0025,NU0253,0,None,0
1497,12:12:53,B22D1202,NU0190,ND0002,72,ND0027,72
2068,12:12:57,612D1202,NF0159,ND0011,72,ND0004,72
1518,12:13:17,91222202,NU0190,ND0022,72,ND0027,72
100,12:13:39,B2161021,NU0190,ND0019,0,None,0
1013,12:13:41,712F2203,ND0010,ND0014,22,None,0
1015,12:13:45,712F2203,ND0011,ND0005,20,None,0
747,12:13:47,812F3323,ND0025,ND0025,37,None,0
948,12:13:57,I29B1011,ND0025,NF0177,0,None,0
2729,12:14:12,B23F1102,NU0253,ND0010,72,ND0010,72
3371,12:14:18,42271212,NU0091,ND0013,72,ND0005,72
1522,12:14:23,D28B1012,NU0190,ND0010,72,ND0015,72
256,12:14:32,812F1203,ND0027,ND0014,22,None,0
931,12:14:45,712F1203,ND0025,ND0017,41,None,0
749,12:14:46,B12F1203,ND0025,ND0004,31,None,0
167,12:14:58,712F1203,ND0025,ND0002,24,None,0
1521,12:15:13,A12C1202,NU0190,ND0003,72,ND0016,72
2076,12:16:02,512F1102,NF0159,ND0016,72,ND0015,72
2085,12:16:07,522D1202,NF0159,ND0025,72,ND0014,72
50,12:16:43,912F8203,ND0017,ND0010,21,None,0
360,12:16:53,922F1203,ND0013,ND0008,20,None,0
754,12:16:53,822F1203,ND0025,ND0011,74,None,0
638,12:16:58,812F1203,ND0019,ND0001,14,None,0
552,12:17:30,712F1203,ND0001,ND0018,44,None,0
2748,12:17:49,922F1102,NU0253,ND0020,72,ND0010,72
919,12:18:18,622F8103,ND0021,ND0026,60,None,0
713,12:18:19,712F1203,ND0024,ND0011,20,None,0
1030,12:18:20,512F1203,ND0025,ND0025,57,None,0
839,12:18:32,512F1203,ND0027,ND0011,47,None,0
465,12:18:37,I2962021,ND0025,NF0159,0,None,0
831,12:18:37,812F1203,ND0027,ND0005,11,None,0
614,12:18:38,912F1203,ND0016,ND0012,29,None,0
2077,12:18:42,912J1022,NF0159,ND0027,72,ND0008,72
2065,12:18:47,F28A1312,NF0159,ND0025,72,ND0014,72
1507,12:19:28,412J1022,NU0190,ND0002,72,ND0025,72
367,12:19:44,417F1203,ND0017,ND0013,59,None,0
570,12:20:16,812F1203,ND0005,ND0018,26,None,0
353,12:20:20,C12F1213,ND0011,ND0020,12,None,0
1511,12:20:26,723J1022,NU0190,ND0017,72,ND0002,72
896,12:20:29,B11F1203,ND0017,ND0020,19,None,0
388,12:20:43,622F1203,ND0019,ND0024,78,None,0
624,12:20:50,G13F1203,ND0018,ND0027,27,None,0
85,12:21:15,622F1203,ND0019,ND0014,60,None,0
2072,12:21:18,72471212,NF0159,ND0008,72,ND0004,72
1516,12:21:31,822J1022,NU0190,ND0025,72,ND0025,72
2741,12:21:38,912J1022,NU0253,ND0011,72,ND0015,72
295,12:21:48,I2861021,ND0027,NU0190,0,None,0
506,12:21:59,B12F1203,ND0027,ND0009,42,None,0
2732,12:22:19,62421202,NU0253,ND0015,72,ND0011,72
3184,12:22:42,722F1102,NF0177,ND0016,72,ND0011,72
2737,12:22:56,71221202,NU0253,ND0026,72,ND0024,72
390,12:23:13,D12F2203,ND0019,ND0022,48,None,0
633,12:23:20,812F6023,ND0019,ND0025,48,None,0
3187,12:23:44,712B1012,NF0177,ND0025,72,ND0001,72
732,12:23:54,512F1203,ND0025,ND0008,30,None,0
2080,12:24:10,922F1102,NF0159,ND0022,72,ND0025,72
381,12:24:16,A12F1203,ND0018,ND0012,24,None,0
3178,12:24:27,422J3022,NF0177,ND0021,72,ND0005,72
2083,12:24:28,511J1022,NF0159,ND0016,72,ND0020,72
3182,12:24:36,D12B1012,NF0177,ND0003,72,ND0024,72
3618,12:24:37,82271212,NF0077,ND0002,72,ND0013,72
426,12:24:44,722F1203,ND0021,ND0008,36,None,0
399,12:24:50,512F4203,ND0019,ND0024,39,None,0
942,12:24:59,912J1021,NF0177,ND0025,0,None,0
605,12:25:46,524F1203,ND0015,ND0003,37,None,0
652,12:25:50,B24A1311,NU0253,ND0019,0,None,0
2717,12:25:52,722B1012,NU0253,ND0001,72,ND0021,72
966,12:26:05,514F1023,ND0027,ND0003,37,None,0
294,12:26:17,I28A1311,ND0027,NU0190,0,None,0
135,12:26:27,A14F2203,ND0021,ND0013,41,None,0
886,12:26:30,512F1203,ND0001,ND0011,26,None,0
2715,12:26:56,522J1022,NU0253,ND0013,72,ND0015,72
159,12:27:08,522F1203,ND0025,ND0012,54,None,0
3492,12:27:17,712C2202,NU0100,ND0003,72,ND0005,72
3541,12:27:40,623B1012,NF0179,ND0024,72,ND0014,72
1010,12:27:42,722F2203,ND0025,ND0007,86,None,0
899,12:28:02,522F2203,ND0018,ND0007,27,None,0
643,12:28:23,522F1203,ND0019,ND0001,50,None,0
2079,12:28:37,51421202,NF0159,ND0014,72,ND0010,72
514,12:28:38,H19J7021,NF0159,ND0027,0,None,0
890,12:28:38,712F1203,ND0011,ND0010,30,None,0
109,12:28:50,I2951321,ND0019,NU0190,0,None,0
377,12:28:56,612F1203,ND0018,ND0027,41,None,0
744,12:29:09,D24F1203,ND0025,ND0022,14,None,0
363,12:29:10,912F1203,ND0015,ND0016,50,None,0
273,12:29:13,D16F1203,ND0027,ND0016,24,None,0
1503,12:29:24,812F8102,NU0190,ND0012,72,ND0020,72
1508,12:29:35,D14J1022,NU0190,ND0008,72,ND0002,72
689,12:29:37,912F1203,ND0021,ND0021,19,None,0
162,12:29:40,512F1203,ND0025,ND0026,43,None,0
649,12:30:02,722F1203,ND0019,ND0011,72,None,0
182,12:30:10,H21K8201,NU0190,ND0025,0,None,0
3188,12:30:10,612F1102,NF0177,ND0005,72,ND0013,72
47,12:30:13,513F1203,ND0016,ND0010,3,None,0
924,12:30:24,712F1203,ND0023,ND0011,41,None,0
142,12:30:25,912F7323,ND0024,ND0002,33,None,0
267,12:30:38,A12F1203,ND0027,ND0013,45,None,0
52,12:30:40,B16F1203,ND0017,ND0016,20,None,0
2725,12:30:41,522F1102,NU0253,ND0008,72,ND0026,72
2081,12:31:06,F19B1012,NF0159,ND0007,72,ND0010,72
2730,12:31:11,712F1102,NU0253,ND0008,72,ND0003,72
2082,12:31:12,62322202,NF0159,ND0025,72,ND0011,72
23,12:31:19,713F1203,ND0009,ND0024,20,None,0
3493,12:31:36,812F1102,NU0100,ND0022,72,ND0001,72
827,12:32:05,612F2203,ND0027,ND0005,57,None,0
735,12:32:16,812F5023,ND0025,ND0024,22,None,0
500,12:32:22,A22F1103,ND0027,ND0009,22,None,0
730,12:32:23,512F1323,ND0025,ND0003,29,None,0
1496,12:32:28,A12J1022,NU0190,ND0004,72,ND0022,72
646,12:32:56,512F1203,ND0019,ND0016,58,None,0
2740,12:33:04,C2161022,NU0253,ND0004,72,ND0027,72
814,12:33:36,D12F2203,ND0026,ND0016,41,None,0
3372,12:33:45,812F1102,NU0091,ND0010,72,ND0003,72
742,12:33:57,512F1203,ND0025,ND0001,40,None,0
3490,12:34:07,H2956322,NU0100,ND0020,72,ND0008,72
442,12:34:25,623F1203,ND0025,ND0026,48,None,0
2728,12:34:49,61261022,NU0253,ND0020,72,ND0012,72
74,12:34:57,912F2023,ND0019,ND0020,18,None,0
702,12:35:06,822F1203,ND0023,ND0011,60,None,0
433,12:35:41,512F1203,ND0024,ND0016,33,None,0
2744,12:35:57,422J1022,NU0253,ND0024,72,ND0025,72
3373,12:36:04,C2461022,NU0091,ND0015,72,ND0007,72
3189,12:36:07,712J4022,NF0177,ND0022,72,ND0003,72
78,12:36:24,823F8203,ND0019,ND0024,11,None,0
776,12:36:55,I28B1011,ND0025,NU0253,0,None,0
3183,12:37:12,712D8202,NF0177,ND0026,72,ND0012,72
1526,12:37:14,813F1102,NU0190,ND0024,72,ND0010,72
2723,12:37:16,812D1202,NU0253,ND0007,72,ND0004,72
1509,12:37:21,522C1202,NU0190,ND0018,72,ND0009,72
504,12:37:50,512F1203,ND0027,ND0003,28,None,0
602,12:37:54,D16F8203,ND0014,ND0016,11,None,0
2073,12:37:54,D1471212,NF0159,ND0004,72,ND0014,72
2743,12:38:06,G1967022,NU0253,ND0011,72,ND0009,72
2088,12:38:37,91181212,NF0159,ND0009,72,ND0017,72
757,12:38:44,G19F2323,ND0025,ND0021,12,None,0
928,12:39:00,522F8203,ND0025,ND0026,9,None,0
252,12:39:03,512F1013,ND0027,ND0004,19,None,0
921,12:39:09,812F2203,ND0022,ND0027,26,None,0
446,12:39:22,A12F4203,ND0025,ND0022,36,None,0
371,12:39:25,922F1203,ND0017,ND0027,60,None,0
3491,12:39:39,A22B1012,NU0100,ND0005,72,ND0005,72
456,12:39:49,912D1201,NF0159,ND0025,0,None,0
1520,12:40:09,A12G1102,NU0190,ND0016,72,ND0010,72
2734,12:40:33,72221202,NU0253,ND0022,72,ND0011,72
132,12:40:36,622F2203,ND0020,ND0004,46,None,0
739,12:40:43,A12F2203,ND0025,ND0017,20,None,0
1504,12:40:45,812J1022,NU0190,ND0026,72,ND0005,72
2722,12:41:01,82221202,NU0253,ND0010,72,ND0001,72
1498,12:41:02,82271212,NU0190,ND0007,72,ND0020,72
2069,12:41:10,B21J1022,NF0159,ND0007,72,ND0014,72
751,12:41:41,812F1203,ND0025,ND0012,35,None,0
907,12:41:46,612F1203,ND0019,ND0012,20,None,0
238,12:42:01,911F2203,ND0027,ND0024,35,None,0
3374,12:42:16,512J1022,NU0091,ND0011,72,ND0022,72
1495,12:42:20,C22B1012,NU0190,ND0012,72,ND0015,72
2739,12:42:31,62465022,NU0253,ND0024,72,ND0001,72
451,12:42:32,522F1203,ND0025,ND0003,51,None,0
710,12:42:54,B12F1203,ND0024,ND0018,55,None,0
244,12:42:59,622F1203,ND0027,ND0007,20,None,0
3185,12:43:26,G2831202,NF0177,ND0012,72,ND0002,72
2066,12:44:00,C29J2022,NF0159,ND0011,72,ND0011,72
196,12:44:09,I28B1011,ND0025,NU0190,0,None,0
641,12:44:19,B15F1203,ND0019,ND0015,44,None,0
369,12:44:20,712F1203,ND0017,ND0009,21,None,0
3616,12:44:31,C1271212,NF0077,ND0014,72,ND0007,72
40,12:45:05,812F1203,ND0015,ND0005,25,None,0
823,12:45:18,A12F1203,ND0027,ND0024,38,None,0
81,12:45:19,A12F1203,ND0019,ND0012,71,None,0
1514,12:45:43,722J1022,NU0190,ND0022,72,ND0015,72
335,12:46:20,822F1203,ND0001,ND0017,53,None,0
833,12:46:20,924F1203,ND0027,ND0008,33,None,0
627,12:46:22,B12F1203,ND0018,ND0024,34,None,0
2074,12:46:25,522J1022,NF0159,ND0018,72,ND0004,72
2747,12:46:40,G28B1012,NU0253,ND0017,72,ND0011,72
1510,12:46:48,522D2202,NU0190,ND0026,72,ND0008,72
3619,12:47:15,71261022,NF0077,ND0005,72,ND0005,72
42,12:47:26,A22F7023,ND0015,ND0002,34,None,0
2078,12:47:28,42271212,NF0159,ND0010,72,ND0022,72
1528,12:47:29,623A1312,NU0190,ND0003,72,ND0009,72
355,12:47:36,725F1203,ND0011,ND0001,49,None,0
1501,12:47:38,612J1022,NU0190,ND0014,72,ND0001,72
595,12:47:49,612F1203,ND0012,ND0012,33,None,0
933,12:48:01,422F1203,ND0025,ND0018,76,None,0
2075,12:48:07,922F1102,NF0159,ND0012,72,ND0008,72
1524,12:48:23,414F1102,NU0190,ND0018,72,ND0020,72
241,12:48:32,912F2203,ND0027,ND0016,21,None,0
1025,12:48:41,812F2203,ND0025,ND0011,48,None,0
92,12:48:57,512F1203,ND0019,ND0005,23,None,0
2716,12:49:06,F12C1202,NU0253,ND0001,72,ND0004,72
600,12:49:11,612F1203,ND0013,ND0021,24,None,0
1513,12:49:16,C23F3102,NU0190,ND0007,72,ND0008,72
758,12:49:19,G1461021,NU0253,ND0025,0,None,0
254,12:49:20,722F1203,ND0027,ND0017,27,None,0
3180,12:49:31,A2162022,NF0177,ND0008,72,ND0015,72
99,12:49:34,915F1023,ND0019,ND0014,31,None,0
2736,12:49:36,82663022,NU0253,ND0015,72,ND0022,72
2721,12:49:39,D29B1012,NU0253,ND0022,72,ND0013,72
248,12:50:07,B12F1203,ND0027,ND0027,4,None,0
2738,12:50:39,H19A1312,NU0253,ND0011,72,ND0014,72
379,12:50:40,C29F1013,ND0018,ND0007,28,None,0
76,12:50:41,D16F1203,ND0019,ND0027,16,None,0
1499,12:51:01,H28J1022,NU0190,ND0001,72,ND0008,72
2714,12:51:08,51222202,NU0253,ND0017,72,ND0015,72
847,12:51:11,612D1201,NU0253,ND0027,0,None,0
2719,12:51:21,622F1102,NU0253,ND0025,72,ND0007,72
178,12:51:23,417F1203,ND0025,ND0027,37,None,0
386,12:51:29,612F1203,ND0019,ND0015,16,None,0
150,12:51:40,H19F6323,ND0025,ND0013,70,None,0
392,12:52:06,622F1203,ND0019,ND0020,89,None,0
274,12:52:13,912F1101,NU0190,ND0027,0,None,0
431,12:52:14,512F2203,ND0024,ND0011,26,None,0
1525,12:52:38,512J6022,NU0190,ND0021,72,ND0013,72
977,12:52:55,H26F1203,ND0027,ND0005,23,None,0
562,12:53:13,612F1203,ND0002,ND0027,24,None,0
439,12:53:19,812F2203,ND0025,ND0008,26,None,0
1,12:53:36,412F8203,ND0001,ND0010,23,None,0
429,12:53:56,512F2203,ND0023,ND0015,16,None,0
2086,12:54:07,923J1022,NF0159,ND0011,72,ND0025,72
836,12:54:12,722F1203,ND0027,ND0024,68,None,0
3494,12:54:21,622J6022,NU0100,ND0005,72,ND0025,72
88,12:54:31,522F1203,ND0019,ND0008,75,None,0
176,12:54:43,A11F1203,ND0025,ND0022,47,None,0
3176,12:54:59,512F1102,NF0177,ND0004,72,ND0002,72
2089,12:55:00,A2162022,NF0159,ND0009,72,ND0011,72
65,12:55:05,723F2203,ND0018,ND0013,3,None,0
234,12:55:08,812F2203,ND0027,ND0017,28,None,0
493,12:55:10,512F1203,ND0027,ND0021,17,None,0
3375,12:55:17,B12D1202,NU0091,ND0027,72,ND0010,72
893,12:55:28,612F1203,ND0012,ND0024,22,None,0
635,12:55:39,612F1103,ND0019,ND0015,23,None,0
263,12:55:55,A15F1203,ND0027,ND0011,40,None,0
2731,12:55:55,612I7322,NU0253,ND0010,72,ND0005,72
1002,12:56:01,512F1203,ND0009,ND0016,51,None,0
2070,12:56:04,72421202,NF0159,ND0003,72,ND0012,72
2067,12:56:05,92261022,NF0159,ND0005,72,ND0026,72
1022,12:56:20,815F2203,ND0019,ND0016,32,None,0
978,12:56:41,41791011,NF0177,ND0027,0,None,0
858,12:56:49,I2AA1311,ND0027,NU0253,0,None,0
156,12:56:57,B12F2203,ND0025,ND0027,31,None,0
96,12:57:02,713F1203,ND0019,ND0020,13,None,0
258,12:57:45,D28F1023,ND0027,ND0018,30,None,0
3376,12:57:58,722C1202,NU0091,ND0011,72,ND0017,72
236,12:58:04,712F1203,ND0027,ND0010,10,None,0
2735,12:58:10,42741202,NU0253,ND0008,72,ND0003,72
845,12:58:39,922F3203,ND0027,ND0007,45,None,0
1519,12:58:58,412J1022,NU0190,ND0004,72,ND0004,72
2071,12:59:09,622J3022,NF0159,ND0026,72,ND0020,72
759,12:59:13,912D1201,NU0253,ND0025,0,None,0
261,12:59:28,712F1203,ND0027,ND0017,57,None,0
1505,12:59:33,82321202,NU0190,ND0016,72,ND0005,72
344,12:59:51,922F1203,ND0003,ND0001,41,None,0
681,12:59:57,725F2203,ND0020,ND0015,41,None,0
457,13:00:15,G2865021,NF0159,ND0025,0,None,0
2763,13:00:49,422J1022,NU0253,ND0008,72,ND0012,72
2750,13:01:50,516J1022,NU0253,ND0001,72,ND0010,72
3378,13:02:25,91281212,NU0091,ND0010,72,ND0009,72
1538,13:02:26,611B1012,NU0190,ND0001,72,ND0003,72
3621,13:03:16,A22A1312,NF0077,ND0001,72,ND0009,72
296,13:03:59,I28B1011,ND0027,NU0190,0,None,0
2768,13:04:11,G29J1022,NU0253,ND0011,72,ND0007,72
653,13:05:04,I2862021,NU0253,ND0019,0,None,0
2760,13:05:06,B12D1202,NU0253,ND0014,72,ND0005,72
2774,13:05:13,A12J1022,NU0253,ND0022,72,ND0003,72
2770,13:05:43,C15J1022,NU0253,ND0022,72,ND0008,72
1532,13:07:05,913D2202,NU0190,ND0015,72,ND0022,72
2758,13:07:19,B12J2022,NU0253,ND0027,72,ND0012,72
3542,13:07:54,G2957322,NF0179,ND0003,72,ND0026,72
859,13:08:11,I29J1021,ND0027,NU0253,0,None,0
3199,13:08:16,715C1202,NF0177,ND0011,72,ND0027,72
2100,13:08:19,A24J4022,NF0159,ND0010,72,ND0005,72
101,13:08:49,A12J1021,NU0190,ND0019,0,None,0
515,13:09:14,41791011,NF0159,ND0027,0,None,0
2095,13:10:01,A23B1012,NF0159,ND0005,72,ND0009,72
3381,13:10:03,C15D1202,NU0091,ND0026,72,ND0002,72
3191,13:11:05,61262022,NF0177,ND0014,72,ND0024,72
3496,13:11:37,712F2102,NU0100,ND0002,72,ND0012,72
